player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Axekiller-Pagle,12/08/19,23:08:52,1575882532-30,[Fireguard Shoulders],19139,item:19139::::::::60,Mainspec/Need,3,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16868::::::::60:::::::|h[Pauldrons of Might]|h|r,,1,false,Leather,Shoulder,,Majordomo Executus
Axekiller-Pagle,12/15/19,21:17:58,1576480678-1,[Gauntlets of Might],16863,item:16863::::::::60,Mainspec/Need,4,WARRIOR,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:15063:856:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Plate,Hands,,Lucifron
Axekiller-Pagle,12/22/19,23:26:06,1577093166-11,[Dragon's Blood Cape],17107,item:17107::::::::60,Minor Upgrade,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13340:849:::::::60:::1::::|h[Cape of the Black Baron]|h|r,,2,false,Cloth,Back,,Axekiller-Pagle
Axekiller-Pagle,12/23/19,21:12:04,1577171524-4,[Helm of Wrath],16963,item:16963::::::::60,Mainspec/Need,4,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640::::::::60:::::::|h[Lionheart Helm]|h|r,,1,false,Plate,Head,,Onyxia
Axekiller-Pagle,12/30/19,21:11:07,1577776267-0,[Head of Onyxia],18423,item:18423::::::::60,Mainspec/Need,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Axekiller-Pagle,1/05/20,21:12:36,1578294756-0,[Bracers of Might],16861,item:16861::::::::60,Offspec,3,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:12936:927:::::::60:::1::::|h[Battleborn Armbraces]|h|r,,3,false,Plate,Wrist,,Axekiller-Pagle
Axekiller-Pagle,1/05/20,21:51:46,1578297106-9,[Drillborer Disk],17066,item:17066::::::::60,Mainspec (minor upgrade),3,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:12602:929:::::::60:::1::::|h[Draconian Deflector]|h|r,,2,false,Shields,Off Hand,,Garr
Axekiller-Pagle,1/05/20,23:10:20,1578301820-9,[Legplates of Wrath],16962,item:16962::::::::60,Mainspec (major upgrade),4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15062:1506:::::::60:::::::|h[Devilsaur Leggings]|h|r,,1,false,Plate,Legs,,Ragnaros
Axekiller-Pagle,1/12/20,23:49:58,1578908998-31,[Essence of the Pure Flame],18815,item:18815::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,3,false,Miscellaneous,Trinket,,Ragnaros
Axekiller-Pagle,1/19/20,23:10:56,1579511456-31,[Core Forged Greaves],18806,item:18806::::::::60,Mainspec (major upgrade),3,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:14621:911:::::::60:::1::::|h[Deathbone Sabatons]|h|r,,1,false,Plate,Feet,,Majordomo Executus
Axekiller-Pagle,1/26/20,21:24:10,1580109850-1,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Pass,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,PASS,false,Quest,,,Onyxia
Axekiller-Pagle,2/02/20,18:13:53,1580724833-6,[Onyxia Hide Backpack],17966,item:17966::::::::60,Pass,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,PASS,false,Bag,Bag,,Onyxia
Loriley-Pagle,1/05/20,22:50:44,1578300644-3,[Lawbringer Chestguard],16853,item:16853::::::::60,Mainspec (minor upgrade),2,PALADIN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:10021::::::::60:::::::|h[Dreamweave Vest]|h|r,,2,false,Plate,Chest,until I get the exalted robes this would be better +healing,Golemagg the Incinerator
Loriley-Pagle,1/06/20,21:12:23,1578381143-3,[Judgement Crown],16955,item:16955::::::::60,Mainspec (major upgrade),4,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:12633::::::::60:::::::|h[Whitesoul Helm]|h|r,,1,false,Plate,Head,,Onyxia
Loriley-Pagle,1/12/20,22:08:23,1578902903-4,[Lawbringer Boots],16859,item:16859::::::::60,Mainspec (minor upgrade),2,PALADIN,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:11822:911:::::::60:::1::::|h[Omnicast Boots]|h|r,,2,false,Plate,Feet,,Lucifron
Loriley-Pagle,1/12/20,22:48:02,1578905282-15,[Lawbringer Spaulders],16856,item:16856::::::::60,Teir Bonus/Completion,3,PALADIN,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:15061::::::::60:::::::|h[Living Shoulders]|h|r,,4,false,Plate,Shoulder,,Baron Geddon
Loriley-Pagle,1/19/20,23:32:48,1579512768-35,[Judgement Legplates],16954,item:16954::::::::60,Offspec,3,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18386::::::::60:::1::::|h[Padre's Trousers]|h|r,,3,false,Plate,Legs,,Ragnaros
Loriley-Pagle,1/26/20,22:08:25,1580112505-9,[Lawbringer Gauntlets],16860,item:16860::::::::60,Teir Bonus/Completion,4,PALADIN,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:18527:930:::::::60:::1::::|h[Harmonious Gauntlets]|h|r,,4,false,Plate,Hands,,Gehennas
Loriley-Pagle,1/26/20,22:19:48,1580113188-0,[Aurastone Hammer],17105,item:17105::::::::60,Mainspec (major upgrade),2,PALADIN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:11923::::::::60:::1::::|h[The Hammer of Grace]|h|r,|cff0070dd|Hitem:18523::::::::60:::1::::|h[Brightly Glowing Stone]|h|r,1,false,One-Handed Maces,One-Hand,,Garr
Loriley-Pagle,1/26/20,23:10:22,1580116222-9,[Lawbringer Belt],16858,item:16858::::::::60,Teir Bonus/Completion,3,PALADIN,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,4,false,Plate,Waist,,Sulfuron Harbinger
Loriley-Pagle,2/02/20,18:10:54,1580724654-3,[Shard of the Scale],17064,item:17064::::::::60,Mainspec (major upgrade),2,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,|cff0070dd|Hitem:18371::::::::60:::1::::|h[Mindtap Talisman]|h|r,1,false,Miscellaneous,Trinket,,Onyxia
Iuseonespell-Pagle,1/20/20,21:12:41,1579590761-1,[Netherwind Crown],16914,item:16914::::::::60,Offline or RCLootCouncil not installed,1,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,NOTHING,false,Cloth,Head,,Onyxia
Iuseonespell-Pagle,1/26/20,21:48:59,1580111339-5,[Choker of Enlightenment],17109,item:17109::::::::60,Mainspec (major upgrade),3,MAGE,Molten Core-40 Player,Lucifron,9,409,40,|cff1eff00|Hitem:12025::::::861:1359331200:60:::1::::|h[Selenium Chain of the Eagle]|h|r,,1,false,Miscellaneous,Neck,,Lucifron
Iuseonespell-Pagle,1/26/20,22:08:48,1580112528-10,[Sorcerous Dagger],18878,item:18878::::::::60,Mainspec (minor upgrade),4,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:18534::::::::60:::1::::|h[Rod of the Ogre Magi]|h|r,,2,false,Daggers,Main Hand,,Gehennas
Shadowhealz-Pagle,1/20/20,22:46:52,1579596412-3,[Seal of the Archmagus],17110,item:17110::::::::60,Offline or RCLootCouncil not installed,0,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,,,NOTHING,false,Miscellaneous,Finger,,Baron Geddon
Pugslybell-Pagle,1/10/20,23:54:59,1578736499-18,[Nightslayer Boots],16824,item:16824::::::::60,Mainspec/Need,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:17728:911:::::::60:::1::::|h[Albino Crocscale Boots]|h|r,,1,false,Leather,Feet,,Shazzrah
Jasyh-Pagle,1/10/20,23:39:52,1578735592-16,[Lawbringer Belt],16858,item:16858::::::::60,Mainspec/Need,0,PALADIN,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,1,false,Plate,Waist,,Baron Geddon
Jasyh-Pagle,1/11/20,00:39:00,1578739140-24,[Lawbringer Chestguard],16853,item:16853::::::::60,Mainspec/Need,0,PALADIN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:11747::::::::60:::1::::|h[Flamestrider Robes]|h|r,,1,false,Plate,Chest,,Golemagg the Incinerator
Darkroman-Pagle,1/05/20,21:31:02,1578295862-3,[Earthshaker],17073,item:17073::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:18832::::::::60:::::::|h[Brutality Blade]|h|r,|cff0070dd|Hitem:13204::::::::60:::1::::|h[Bashguuder]|h|r,3,false,Two-Handed Maces,Two-Hand,,Magmadar
Prettycolors-Pagle,1/11/20,00:39:34,1578739174-25,[Arcanist Robes],16798,item:16798::::::::60,Mainspec/Need,0,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:1893:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,false,Cloth,Chest,,Golemagg the Incinerator
Ranks-Pagle,12/01/19,20:11:25,1575288685-25,[Core Forged Greaves],18806,item:18806::::::::60,Offspec/Greed,4,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16984::::::::60:::::::|h[Black Dragonscale Boots]|h|r,,3,false,Plate,Feet,,Majordomo Executus
Ranks-Pagle,12/16/19,21:18:46,1576567126-1,[Vis'kag the Bloodletter],17075,item:17075::::::::60,Mainspec/Need,5,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:12940:1900:::::::60:::1::::|h[Dal'Rend's Sacred Charge]|h|r,|cff0070dd|Hitem:12939:1900:::::::60:::1::::|h[Dal'Rend's Tribal Guardian]|h|r,1,false,One-Handed Swords,One-Hand,,Onyxia
Ranks-Pagle,12/22/19,22:57:07,1577091427-1,[Blastershot Launcher],17072,item:17072::::::::60,Mainspec/Need,3,WARRIOR,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:12651::::::::60:::1::::|h[Blackcrow]|h|r,,1,false,Guns,,,Golemagg the Incinerator
Ranks-Pagle,12/30/19,21:13:57,1577776437-4,[Helm of Wrath],16963,item:16963::::::::60,Offspec/Greed,3,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640::::::::60:::::::|h[Lionheart Helm]|h|r,,3,false,Plate,Head,,Onyxia
Ranks-Pagle,1/05/20,21:52:27,1578297147-10,[Flameguard Gauntlets],19143,item:19143::::::::60,Mainspec (major upgrade),3,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:15063:927:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Plate,Hands,,Garr
Ranks-Pagle,1/06/20,21:11:59,1578381119-1,[Head of Onyxia],18423,item:18423::::::::60,Mainspec (major upgrade),2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Ranks-Pagle,1/12/20,23:49:44,1578908984-30,[Onslaught Girdle],19137,item:19137::::::::60,Mainspec (major upgrade),4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13959::::::::60:::11::::|h[Omokk's Girth Restrainer]|h|r,,1,false,Plate,Waist,,Ragnaros
Ranks-Pagle,1/26/20,23:22:04,1580116924-13,[Belt of Might],16864,item:16864::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:19137::::::::60:::::::|h[Onslaught Girdle]|h|r,,3,false,Plate,Waist,,Majordomo Executus
Ranks-Pagle,2/02/20,18:45:03,1580726703-9,[Legplates of Might],16867,item:16867::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18380::::::::60:::1::::|h[Eldritch Reinforced Legplates]|h|r,,3,false,Plate,Legs,,Magmadar
Alinaomili-Pagle,11/17/19,23:52:49,1574070769-18,[Lawbringer Chestguard],16853,item:16853::::::::60,Mainspec/Need,5,PALADIN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:13168::::::::60:::1::::|h[Plate of the Shaman King]|h|r,,1,false,Plate,Chest,,Golemagg the Incinerator
Alinaomili-Pagle,12/01/19,18:23:48,1575282228-1,[Lawbringer Boots],16859,item:16859::::::::60,Minor Upgrade,4,PALADIN,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:18824::::::::60:::::::|h[Magma Tempered Boots]|h|r,,2,false,Plate,Feet,,Lucifron
Alinaomili-Pagle,12/01/19,19:48:05,1575287285-20,[Robe of Volatile Power],19145,item:19145::::::::60,Mainspec/Need,4,PALADIN,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:16853::::::::60:::::::|h[Lawbringer Chestguard]|h|r,,1,false,Cloth,Chest,,Sulfuron Harbinger
Alinaomili-Pagle,12/15/19,22:20:10,1576484410-13,[Salamander Scale Pants],18875,item:18875::::::::60,Mainspec/Need,4,PALADIN,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16954::::::::60:::::::|h[Judgement Legplates]|h|r,,1,false,Leather,Legs,,Shazzrah
Alinaomili-Pagle,12/22/19,23:07:28,1577092048-5,[Cauterizing Band],19140,item:19140::::::::60,Mainspec/Need,2,PALADIN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cff0070dd|Hitem:18314::::::::60:::1::::|h[Ring of Demonic Guile]|h|r,1,false,Miscellaneous,Finger,,Majordomo Executus
Alinaomili-Pagle,1/05/20,22:52:14,1578300734-5,[Obsidian Edged Blade],18822,item:18822::::::::60,Pass,0,PALADIN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:11923::::::::60:::1::::|h[The Hammer of Grace]|h|r,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,PASS,false,Two-Handed Swords,Two-Hand,,Golemagg the Incinerator
Alinaomili-Pagle,1/12/20,21:40:43,1578901243-2,[Judgement Crown],16955,item:16955::::::::60,Pass,1,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18490::::::::60:::1::::|h[Insightful Hood]|h|r,,PASS,false,Plate,Head,,Onyxia
Whattehpho-Pagle,1/10/20,23:04:32,1578733472-10,[Helm of Might],16866,item:16866::::::::60,Mainspec/Need,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:12952::::::1458:26977280:60:::1::::|h[Gyth's Skull of Shadow Resistance]|h|r,,1,false,Plate,Head,,Garr
Whattehpho-Pagle,1/24/20,22:54:52,1579942492-1,[Belt of Might],16864,item:16864::::::::60,Mainspec/Need,0,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:13142::::::::60:::1::::|h[Brigam Girdle]|h|r,,1,false,Plate,Waist,,Gehennas
Ordained-Pagle,11/17/19,21:51:11,1574063471-3,[Magma Tempered Boots],18824,item:18824::::::::60,Offspec/Greed,5,PALADIN,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18102::::::::60:::1::::|h[Dragonrider Boots]|h|r,,2,false,Plate,Feet,,Magmadar
Ordained-Pagle,11/18/19,23:13:55,1574154835-8,[Judgement Crown],16955,item:16955::::::::60,Mainspec/Need,4,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:12633::::::::60:::::::|h[Whitesoul Helm]|h|r,,1,false,Plate,Head,,Onyxia
Axies-Pagle,2/02/20,18:45:06,1580726706-10,[Flamewaker Legplates],18861,item:18861::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:15062::::::::60:::::::|h[Devilsaur Leggings]|h|r,,3,false,Plate,Legs,,Magmadar
Lagrunge-Pagle,12/30/19,21:49:10,1577785750-3,[Nightslayer Boots],16824,item:16824::::::::60,Mainspec/Need,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:12470::::::::60:::1::::|h[Sandstalker Ankleguards]|h|r,,1,false,Leather,Feet,,Shazzrah
Kitleez-Pagle,1/10/20,23:06:18,1578733578-12,[Bindings of the Windseeker],18564,item:18564::::::::60,Mainspec/Need,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,,,1,false,Junk,,,Garr
Chemy-Pagle,1/24/20,23:19:00,1579943940-0,[Giantstalker's Bracers],16850,item:16850::::::::60,Offline or RCLootCouncil not installed,0,HUNTER,Molten Core-40 Player,Unknown,9,409,40,,,NOTHING,false,Mail,Wrist,,Chemy-Pagle
Mcdreary-Pagle,11/18/19,22:42:37,1574152957-6,[Cow King's Hide],13009,item:13009::::::::60,Offspec/Greed,1,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:14136:1892:::::::60:::::::|h[Robe of Winter Night]|h|r,,2,false,Leather,Chest,I want this for memes,Ragnaros
Mcdreary-Pagle,11/25/19,00:12:19,1574676739-21,[Sash of Whispered Secrets],18809,item:18809::::::::60,Mainspec/Need,2,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13956::::::::60:::1::::|h[Clutch of Andros]|h|r,,1,false,Cloth,Waist,,Majordomo Executus
Mcdreary-Pagle,11/25/19,21:22:58,1574752978-5,[Onyxia Hide Backpack],17966,item:17966::::::::60,Offspec/Greed,0,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,3,false,Bag,Bag,,Onyxia
Mcdreary-Pagle,12/01/19,19:07:13,1575284833-13,[Felheart Shoulder Pads],16807,item:16807::::::::60,Offspec/Greed,4,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cff1eff00|Hitem:14112::::::::60:::::::|h[Felcloth Shoulders]|h|r,,3,false,Cloth,Shoulder,penis,Baron Geddon
Mcdreary-Pagle,12/01/19,20:01:36,1575288096-22,[Staff of Dominance],18842,item:18842::::::::60,Mainspec/Need,3,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18534::::::::60:::1::::|h[Rod of the Ogre Magi]|h|r,,1,false,Staves,Two-Hand,Jeff Kaplan is my dad,Golemagg the Incinerator
Mcdreary-Pagle,12/15/19,21:17:36,1576480656-0,[Choker of Enlightenment],17109,item:17109::::::::60,Mainspec/Need,4,WARLOCK,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18728::::::::60:::1::::|h[Anastari Heirloom]|h|r,,1,false,Miscellaneous,Neck,,Lucifron
Mcdreary-Pagle,1/05/20,21:27:27,1578295647-2,[Felheart Gloves],16805,item:16805::::::::60,Teir Bonus/Completion,3,WARLOCK,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18407::::::::60:::::::|h[Felcloth Gloves]|h|r,,4,false,Cloth,Hands,I have 5/8 currently and a lot of hides,Lucifron
Mcdreary-Pagle,1/05/20,22:01:31,1578297691-11,[Talisman of Ephemeral Power],18820,item:18820::::::::60,Mainspec (major upgrade),3,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:12930::::::::60:::1::::|h[Briarwood Reed]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,1,false,Miscellaneous,Trinket,Hail the Cow king,Baron Geddon
Mcdreary-Pagle,1/05/20,22:42:26,1578300146-2,[Felheart Bracers],16804,item:16804::::::::60,Teir Bonus/Completion,1,WARLOCK,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:11766:1883:::::1851:941255040:60:::1::::|h[Flameweave Cuffs of Shadow Wrath]|h|r,,4,false,Cloth,Wrist,Would put me at 7/8,Sulfuron Harbinger
Mcdreary-Pagle,1/19/20,22:47:27,1579510047-22,[Felheart Belt],16806,item:16806::::::::60,Mainspec (major upgrade),4,WARLOCK,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:18809::::::::60:::::::|h[Sash of Whispered Secrets]|h|r,,1,false,Cloth,Waist,8/8 set,Shazzrah
Mcdreary-Pagle,1/19/20,22:55:09,1579510509-24,[Crimson Shocker],17077,item:17077::::::::60,Pass,0,WARLOCK,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff1eff00|Hitem:18301::::::::60:::1::::|h[Lethtendris's Wand]|h|r,,PASS,false,Wands,,,Sulfuron Harbinger
Mcdreary-Pagle,1/26/20,23:37:13,1580117833-19,[Nemesis Leggings],16930,item:16930::::::::60,Mainspec (major upgrade),3,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16810::::::::60:::::::|h[Felheart Pants]|h|r,,1,false,Cloth,Legs,is dank son,Ragnaros
Mcdreary-Pagle,2/02/20,20:11:07,1580731867-7,[Robe of Volatile Power],19145,item:19145::::::::60,Mainspec (major upgrade),2,WARLOCK,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:14136:928:::::::60:::::::|h[Robe of Winter Night]|h|r,,1,false,Cloth,Chest,I sacrificed so many hides,Sulfuron Harbinger
Flintforge-Pagle,1/13/20,21:58:07,1578988687-2,[Giantstalker's Bracers],16850,item:16850::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:16681::::::::60:::1::::|h[Beaststalker's Bindings]|h|r,,1,false,Mail,Wrist,,Flintforge-Pagle
Flambeaux-Pagle,1/24/20,21:53:29,1579938809-0,[Arcanist Bindings],16799,item:16799::::::::60,Offline or RCLootCouncil not installed,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,,,NOTHING,false,Cloth,Wrist,,Flambeaux-Pagle
Ondskan-Pagle,11/24/19,21:56:13,1574668573-5,[Nightslayer Pants],16822,item:16822::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,,,NOTHING,false,Leather,Legs,,Magmadar
Ondskan-Pagle,11/24/19,23:11:37,1574673097-9,[Nightslayer Boots],16824,item:16824::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,,,NOTHING,false,Leather,Feet,,Shazzrah
Loraley-Pagle,11/24/19,21:57:26,1574668646-6,[Pattern: Flarecore Wraps],18265,item:18265::::::::60,Mainspec/Need,3,PRIEST,Molten Core-40 Player,Magmadar,9,409,40,,,1,false,Tailoring,,,Magmadar
Loraley-Pagle,11/24/19,23:26:48,1574674008-13,[Girdle of Prophecy],16817,item:16817::::::::60,Minor Upgrade,0,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,2,false,Cloth,Waist,,Shazzrah
Loraley-Pagle,12/01/19,19:23:30,1575285810-17,[Boots of Prophecy],16811,item:16811::::::::60,Mainspec/Need,3,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:18102:911:::::::60:::1::::|h[Dragonrider Boots]|h|r,,1,false,Cloth,Feet,,Shazzrah
Cuddleball-Pagle,11/17/19,23:07:55,1574068075-15,[Boots of Prophecy],16811,item:16811::::::::60,Minor Upgrade,4,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:18507:851:::::::60:::1::::|h[Boots of the Full Moon]|h|r,,3,false,Cloth,Feet,,Shazzrah
Cuddleball-Pagle,11/18/19,21:59:05,1574150345-0,[Cauterizing Band],19140,item:19140::::::::60,Mainspec/Need,3,PRIEST,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,1,false,Miscellaneous,Finger,,Majordomo Executus
Cuddleball-Pagle,12/01/19,18:34:48,1575282888-6,[Cenarion Bracers],16830,item:16830::::::::60,Banking,0,PRIEST,Molten Core-40 Player,Magmadar,9,409,40,|cff1eff00|Hitem:10136:1884:::::2041:1532858880:60:::1::::|h[High Councillor's Bracers of Healing]|h|r,,2,true,Leather,Wrist,,Magmadar
Cuddleball-Pagle,12/01/19,19:08:08,1575284888-14,[Cenarion Spaulders],16836,item:16836::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:16816::::::::60:::::::|h[Mantle of Prophecy]|h|r,,1,true,Leather,Shoulder,,Baron Geddon
Cuddleball-Pagle,12/01/19,19:11:57,1575285117-15,[Arcanist Belt],16802,item:16802::::::::60,Banking,0,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,2,true,Cloth,Waist,,Baron Geddon
Cuddleball-Pagle,12/01/19,19:50:14,1575287414-21,[Felheart Belt],16806,item:16806::::::::60,Banking,0,PRIEST,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,2,true,Cloth,Waist,,Sulfuron Harbinger
Cuddleball-Pagle,12/02/19,18:14:48,1575368088-1,[Stormrage Cover],16900,item:16900::::::::60,Disenchant,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16813::::::::60:::::::|h[Circlet of Prophecy]|h|r,,1,true,Leather,Head,,Onyxia
Cuddleball-Pagle,12/08/19,23:23:19,1575883399-35,[Dalewind Trousers],13008,item:13008::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18386::::::::60:::1::::|h[Padre's Trousers]|h|r,,1,true,Cloth,Legs,,Ragnaros
Cuddleball-Pagle,12/13/19,22:06:49,1576310809-2,[Nemesis Skullcap],16929,item:16929::::::::60,Disenchant,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16813::::::::60:::::::|h[Circlet of Prophecy]|h|r,,1,true,Cloth,Head,,Onyxia
Cuddleball-Pagle,12/15/19,22:39:29,1576485569-15,[Nightslayer Belt],16827,item:16827::::::::60,Banking,1,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,2,true,Leather,Waist,,Axekiller-Pagle
Cuddleball-Pagle,12/15/19,23:10:18,1576487418-3,[Cenarion Vestments],16833,item:16833::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14154:928:::::::60:::::::|h[Truefaith Vestments]|h|r,,1,true,Leather,Chest,,Golemagg the Incinerator
